205099A0	0	the Court should have struck down	126	158
205099A1	0	that the Court should have struck down	121	158
205099A2	0	a penalty-not a tax-that the Court should have struck down	101	158
205099A3	0	is a penalty-not a tax-that the Court should have struck down	98	158
205099A4	0	the mandate is a penalty-not a tax-that the Court should have struck down	86	158
205099A5	0	that the mandate is a penalty-not a tax-that the Court should have struck down	81	158
205099A6	0	the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	49	158
205099A7	0	to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	46	158
205099A8	0	defer to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	40	158
205099A9	0	to defer to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	37	158
205099A10	0	made sense to defer to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	26	158
205099A11	0	've made sense to defer to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	22	158
205100A0	1	if he hadn't falsely accused President Obama of trying to indoctrinate America's youth to the ways of socialism that Obama would have done just that	19	166
205101A0	1	if we had only stuck to our principles	134	171
205102A0	1	if the church would have participated in these corruption mechanisms	19	86
205103A0	0	if the state didn't renew its license, making Missouri the first state without an abortion clinic since the Supreme Court legalized abortion nationwide in 1973	107	265
205103A1	0	had to stop providing abortion services last week if the state didn't renew its license, making Missouri the first state without an abortion clinic since the Supreme Court legalized abortion nationwide in 1973	57	265
205104A0	1	If McCarty had been subscribing to Rule Your Retirement this past October	0	72
205105A0	1	If you had invested in 1996	0	26
205106A0	1	if Donald Trump hadn't used his Infrastructure Week press conference to unload all of the racist garbage cluttering his mind on a national television audience	8	167
205107A0	1	had it gone to auction	66	87
205108A0	1	if instead of releasing a full and complete copy of the special counsel's report, the attorney general instead provided Congress and the American people with a four-page summary document	41	226
205109A0	0	with any one discipline	14	36
205109A1	0	if I had it to do all over again	136	167
205110A0	1	if they held them on April 1	194	221
205111A0	0	if we had had a balanced budget amendment during World War II	8	68
205111A1	0	we can not fund the arsenal of democracy, as we need to balance the budget	144	216
205112A0	0	with expectations	86	102
205112A1	0	assuming events occurred in line with expectations	53	102
205113A0	0	the economy was shrinking at close to 9% per year	43	91
205113A1	0	Had the new Obama administration seen that the economy was shrinking at close to 9% per year	0	91
205114A0	1	if we had a reliable person at the other side of the table to negotiate with	48	123
205115A0	1	if it weren't for an explosion at a facility earlier this year, which forced the company to limit production while it addresses the problem and pulls maintenance projects forward	66	243
205116A0	0	the university wasn't muzzling him	198	231
205116A1	0	If Milo had been really dedicated to speaking	68	112
205116A2	0	it just wasn't taking responsibility for his safety and the safety of his audience under the circumstances	234	339
205117A0	0	if we had financing	6	24
205117A1	0	Even if we had financing	1	24
205118A0	1	If we can open up China and make it fair, for the first time ever--this should have done years ago by other presidents but it wasn't--I am very much willing to do it.	1	170
205119A0	0	with Florida	140	151
205119A1	0	Had the DNC handed out delegates based on January's sham vote	0	60
205120A0	1	if he had never been born	108	132
205121A0	1	were it offered as the first, and only, option	170	215
205122A0	0	if Mr Trump, who is both pugnacious and outrageous, had not entered the race	123	198
205122A1	0	with the many Republican voters who want to see their leaders ridiculed if Mr Trump, who is both pugnacious and outrageous, had not entered the race	51	198
205125A0	0	if he supported some of right-wing America's attacks on liberals	9	72
205125A1	0	even if he supported some of right-wing America's attacks on liberals	4	72
205126A0	1	If they really thought Lieberman losing was such a bad thing for the Democratic Party	0	84
205127A0	0	if that parent had cancer	5	29
205127A1	0	mental issues are not considered a medical problem.	58	108
205128A0	0	If it were	0	9
205128A1	0	with some interest	67	84
205129A0	1	if we had had the benefit of a heartfelt blessing from a wise relative throughout our childhood	83	177
205130A0	1	if he had more money	29	48
205131A0	1	If the mass procurement and fielding of MRAPs had begun in 2005 in response to the known and acknowledged threats at that time, as the (Marine Corps) is doing today	0	163
205132A0	0	none of these people had that	97	125
205132A1	0	If I had to build a captain in a laboratory	0	42
205133A0	1	had they received proper trauma care	47	82
205134A0	1	had I been one of those kindergartners being tested for delay of gratification	98	175
205135A0	0	to think	102	109
205135A1	0	without that permission to think, sir from Warner	77	127
205136A0	1	If they had stayed on that path and things had not improved	1	59
205137A0	0	was worse than Hitler 's	95	117
205137A1	0	If Han were focused on the facts of his son	0	42
205138A0	0	if they made a device that could remove organs without any kind of surgery, painlessly and covertly	229	327
205138A1	0	even if they made a device that could remove organs without any kind of surgery, painlessly and covertly	224	327
205139A0	0	the yield environment in 2016 was the same as in 2006	26	78
205139A1	0	If, all else being equal, the yield environment in 2016 was the same as in 2006	0	78
205140A0	1	if the quarter wasn't one week shorter	167	204
205141A0	1	If all Hovnanians bonds had been trading close to par	0	52
205143A0	1	if Barclays had kept BGI and sold off all the rest	51	100
205144A0	0	in any of these situations even one person of influence had adhered to the basic tenets of liberalism--a respect for dissent, free speech, government transparency and liberty --	4	182
205144A1	0	If in any of these situations even one person of influence had adhered to the basic tenets of liberalism--a respect for dissent, free speech, government transparency and liberty--all of these scandals	1	204
205145A0	0	wish they had included a tetrabenazine arm and a placebo arm	3	62
205145A1	0	I wish they had included a tetrabenazine arm and a placebo arm	1	62
205146A0	1	had not transactions dried to a trickle (see chart)	41	91
205147A0	1	if not killed in their infancy	252	281
205148A0	1	if they had authority to shut non-bank firms	14	57
205149A0	1	If we had not had these surprises to the upside	1	47
205150A0	1	Had Glenn rejected any of the firm's fees	0	40
205151A0	1	Had the 1994 deal not occurred, according to diplomats who served under Mr. Clinton and Mr. Bush	0	95
205152A0	1	if he were alive today	87	108
205153A0	0	he was addicted to sex	77	98
205153A1	0	If his wife had never found out	0	30
205154A0	0	Had you been a reader in 1994	0	28
205154A1	0	Cisco products were helping build the digital communications backbone of the Canadian government	59	154
205155A0	1	If there was a single thing that would have cleared the fog and solved all problems	1	83
205156A0	1	if only circumstances or different attitudes would have allowed it	75	140
205158A0	0	Had he lost	0	10
205158A1	0	had to relinquish his mandate to the country's president, signalling early elections	52	135
205159A0	1	IF HELMUT KOHL, the deceased chancellor whom Germany commemorated in a ceremony on July 1st,	0	91
205160A0	1	if he were president	38	57
205162A0	0	if there had been an editor involved	51	86
205162A1	0	it would've been better if there had been an editor involved	27	86
205163A0	1	were it not for the latest round of U.S.	103	142
205165A0	1	if we got Osama bin Laden a lot sooner than that	28	75
205166A0	1	I had held onto them	98	117
205167A0	1	If that tweet had come from me	1	30
205168A0	0	he was present	137	150
205168A1	0	unless he was present	130	150
205169A0	1	If we had grasped the net of connections of large financial firms in, say, 2006 instead of 2008	1	95
205170A0	1	had the popular vote winner in 2016 occupied the Oval Office when the Weinstein scandal broke	30	122
205171A0	0	Those declines	0	13
205171A1	0	if it wasn't for the positive impact of recent acquisitions, with revenue in the U.S.	54	138
205172A0	1	if I were a seasoned Democratic voter	101	137
205173A0	1	If the Kentucky decision had been upheld	0	39
205174A0	1	Were it not for the catch-all category of other revenue climbing compared to the prior-year period	0	99
205175A0	0	should they have purchased a cheap passive fund	173	219
205175A1	0	been better off should they have purchased a cheap passive fund	157	219
205175A2	0	have been better off should they have purchased a cheap passive fund	152	219
205176A0	0	without parole	138	151
205176A1	0	it was struck down	89	106
205176A2	0	if they committed the same crimes today	153	191
205177A0	1	Had this dragged on	1	19
205178A0	1	had it not been for Oklahoma Sen.	39	71
205179A0	1	if he had merely declined to veto it	111	146
205180A0	0	If they did	0	10
205180A1	0	the demands were	177	192
205181A0	0	had it been undertaken	106	127
205181A1	0	guess what? Yep, the idea is already back again.	279	326
205181A2	0	it was manifestly obvious that had it been undertaken	75	127
205181A3	0	That exceedingly stupid idea was shelved during the market collapse, since it was manifestly obvious that had it been undertaken	0	127
205182A0	1	If the European Central Bank (ECB) had a higher inflation target	0	63
205183A0	1	If they had it to do all over again	0	34
205184A0	1	had it been BP or Exxon	5	27
205185A0	1	without last year's performative cruelty	392	431
205187A0	0	had he turned up	153	168
205187A1	0	with clips of old remarks	83	107
205189A0	0	if it were possible to cut the funds rate by a substantial amount	71	135
205189A1	0	If we had standard, traditional monetary policy tools available to us	0	68
205191A0	0	without the operation	165	185
205191A1	0	with or without the operation	157	185
205192A0	0	cost and timing	69	83
205192A1	0	With that in mind	0	16
205192A2	0	were not quality of care	39	62
205192A3	0	Had I been in the market for major surgery	152	193
205193A0	0	his mother was in medical school and worried	139	182
205193A1	0	If I had taken my toddler to the emergency room, three decades ago	0	65
205195A0	1	If Democrats had done that the last time they raised the minimum wage	0	68
205196A0	0	I'm not	32	38
205196A1	0	wish I was 40 years old	3	25
205196A2	0	I wish I was 40 years old	1	25
205196A3	0	' h	40	42
205196A4	0	'I wish I was 40 years old, but I'm not	0	38
205197A0	1	If she wasn't famous	1	20
205198A0	1	Had the EADS-BAE deal gone through and created a stronger global entity	1	71
205199A0	0	if prices had stayed the same	95	123
205199A1	0	even after factoring that in, if prices had stayed the same, the $1.85 per pound of See's Candy in 1972 should've cost $4.60 by 1984	65	196
205199A2	0	the thing is, even after factoring that in, if prices had stayed the same, the $1.85 per pound of See's Candy in 1972 should've cost $4.60 by 1984	51	196
205199A3	0	the thing is, even after factoring that in, if prices had stayed the same, the $1.85 per pound of See's Candy in 1972 should've cost $4.60 by 1984.	51	197
205200A0	0	he was choking her	13	30
205200A1	0	if their relationship was to continue uninterrupted	93	143
205201A0	1	if Bank of America hadn't bought them up	62	101
205202A0	0	was risky	73	81
205202A1	0	had argued, not implausibly	16	42
205203A0	1	if the issue had come up at a local zoning meeting	52	101
205204A0	0	if they earned no more than historical rates of return	135	188
205204A1	0	if they took that same $250 a year and invested it in the stock market	9	78
205205A0	1	had the president decided to go small after Republican Scott Brown won the Massachusetts special Senate election in January, depriving Democrats of their 60-vote Senate supermajority	44	227
205206A0	0	it hadn't been	12	25
205206A1	0	But suppose it hadn't been	0	25
205207A0	0	On the one hand I was happy	22	48
205207A1	0	I would not have had to call at all	126	160
205207A2	0	if I had just waited for the next bill	72	109
205208A0	1	if they had changed plans over the years	157	196
205209A0	1	if not for people not taking recommended precautions	67	118
205210A0	0	with her pinkie toes	88	107
205210A1	0	if she'd been told to	109	129
205210A2	0	if those were the cues	184	205
205211A0	1	wish I could tell you I was more optimistic	6	48
205212A0	1	Had you listened to the CAPS community	0	37
205213A0	1	If Mr Gupta-a billionaire who was been dubbed the saviour of steel-chose not to pay back the bonds early	0	109
205214A0	1	if Apple (Nasdaq:AAPL) had been included in the Dow, as many expected, to replace General Motors in 2009	60	164
205215A0	1	If he had not permitted waterboarding	0	36
205216A0	1	if only we could rewind time	162	189
205217A0	1	if every nonrunner who had been part of the reviewed studies took up the sport	57	134
205218A0	0	with the ECB	31	42
205218A1	0	if we hadn't had that	49	69
205218A2	0	no quick resolution of the crisis was in sight	269	314
205218A3	0	a briefing by Merkel had assuaged his concerns slightly	208	262
205219A0	0	we had an absolute restriction on how much leverage	223	273
205219A1	0	was that we had an absolute restriction on how much leverage	214	273
205219A2	0	if the world could have been spared the crisis if everyone had had a banking system as sober and sensible as Canada 's	25	143
205220A0	0	with a technique she incorporated in 2018	104	144
205220A1	0	Had Ms. Gbaya returned for follow-up care	0	40
205221A0	0	we should have taken the oil	133	160
205221A1	0	because I said it to you once	74	102
205221A2	0	-- and we should have taken the oil --	126	163
205221A3	0	the oil was their primary source of income	219	260
205221A4	0	you'll agree, because I said it to you once	60	102
205221A5	0	had we taken the oil--and we should have taken the oil --	105	163
205222A0	0	with her own party	92	109
205222A1	0	had she chosen to run in the closed primary	111	153
205223A0	1	if the deal had been agreed between the UK and the EU	3	55
205224A0	1	if this column had forecast, back in 2006, that short rates would be cut to zero and below; that trillions of dollars of government bonds would trade on negative yields; and that	27	204
205225A0	0	Had it been under 1 percent	0	26
205225A1	0	it was too close to expectations to move the market ahead of Bernanke	76	144
205225A2	0	it was too close to expectations to move the market ahead of Bernanke.	76	145
205226A0	0	with grade inflation	51	70
205226A1	0	Were the probability kicked up to.6 to be in step with grade inflation	0	70
205227A0	0	was nothing there	96	112
205227A1	0	my physical was recommended	158	184
205228A0	0	it should be respected	39	60
205228A1	0	, and it should be respected	33	60
205230A0	0	with reporters	12	25
205230A1	0	had she won the 2016 election	138	166
205231A0	1	If we imagine there was never a Brexit we	0	41
205232A0	0	the vote was due	167	182
205232A1	0	WHAT might have happened had Gerhard Schrder, Germany's former chancellor, not gone for an early election last year?	0	115
205233A0	1	Had it disclosed the results	0	27
205234A0	1	If I had named a new predator, say a jungle cat or bird of prey, for Obama	0	73
205235A0	1	Had any of his predictions been accurate	0	39
205236A0	1	If the arresting officers had made any effort to talk the situation over calmly with Nelson and Robinson (who	0	108
205237A0	1	wish I could say that this was in any way unique or an isolated event	3	71
205238A0	0	I was really stressed out	0	24
205238A1	0	had these honest conversations	241	270
205238A2	0	had they not had these honest conversations	228	270
205239A0	1	if you had read Webb's book, you	8	39
205240A0	0	if I wasn't so tired	150	169
205240A1	0	with a skip in my step (or more accurately	79	120
205241A0	0	if not for his son's investments in China	106	146
205241A1	0	But Biden when he talks about China clearly has a very late 1990s mentality still	0	80
205242A0	0	wish they had that statement back	64	96
205242A1	0	they wish they had that statement back	59	96
205242A2	0	that they wish they had that statement back	54	96
205242A3	0	wish they had that moment back, that they wish they had that statement back	22	96
205242A4	0	they wish they had that moment back, that they wish they had that statement back	17	96
205242A5	0	a feeling they wish they had that moment back, that they wish they had that statement back	7	96
205242A6	0	have a feeling they wish they had that moment back, that they wish they had that statement back	2	96
205243A0	1	had they been riding in Humvees when attacked by IEDs	130	182
205244A0	1	Had the availability of money been more plentiful	1	49
205245A0	1	if they had gone with no intervention, no treatment, the average would be 172.	111	188
205246A0	1	if only he were clever enough to know what that is	27	76
205247A0	1	if 8.50 were to be the minimum level, which is like selling a potato for 00000, the negotiations	56	151
205248A0	0	had some residue on them	5	28
205248A1	0	if one of them had actually fired the weapon	77	120
205249A0	0	Had you done so	0	14
205249A1	0	hedge fund managers like David Einhorn were proclaiming it'd be the next $1 trillion company	59	150
205250A0	1	if uncertainty really were increasing as much as opponents of globalisation say it is	22	106
205251A0	0	his man was outspent by $15 m dollars	69	104
205251A1	0	had the partys national organisation offered more support	204	260
205252A0	1	If Weinstein had obeyed @VP Pence's rules for meeting with the opposite sex	6	80
205253A0	1	if people her team had treated	6	35
205254A0	1	if the cartel could agree	5	29
205255A0	0	without incredible activists	130	157
205255A1	0	was among my proudest accomplishments at HUD	57	100
205256A0	0	with four times as much	69	91
205256A1	0	If you'd caught Dell back in 1990	0	32
205257A0	1	If AIG had gone belly up	0	23
205258A0	1	if there were problems with the (Scottish Re) business they would have dropped out earlier	15	104
205259A0	0	if you were in my shoes	277	299
205259A1	0	If you follow the lines from Guri, the country's main dam South of Ciudad Guayana	0	80
205260A0	0	the optics were bad	34	52
205260A1	0	if it was casual recreation	5	31
205260A2	0	Even if it was casual recreation	0	31
205260A3	0	he-and his campaign-should have known it	58	101
205261A0	1	had circumstances been a little different	89	129
205262A0	0	had they done so	47	62
205262A1	0	with at a local gun range	158	182
205262A2	0	Was this partly due to her gender	0	32
205265A0	1	If Merrill Edge wanted to throw its hat into this ring	0	53
205266A0	0	If the military had taken that step	0	34
205266A1	0	with work that could have been valued at as much as $20 billion	117	179
205266A2	0	with Cowen Washington Research Group, which has tracked federal policy for the past four decades	204	299
205267A0	0	would it have been just?.	248	272
205267A1	0	If you had been on the court, Judge Kavanaugh, in 1873 for Bradwell v. Illinois, which upheld the State of Illinois's decision to deny a woman a license to practice law based on her gender, your opinion no doubt	0	210
205268A0	0	wish there were a command	2	26
205268A1	0	I wish there were a command	0	26
205268A2	0	with a dopey grin, a jaunty wink, a tongue out, a jack-o'-lantern face, or pirate eyes	91	176
205269A0	0	wish I had known back then	41	66
205269A1	0	I wish I had known back then	39	66
205269A2	0	that I wish I had known back then	34	66
205269A3	0	know now that I wish I had known back then	25	66
205269A4	0	I know now that I wish I had known back then	23	66
205269A5	0	many things I know now that I wish I had known back then	11	66
205269A6	0	are many things I know now that I wish I had known back then	7	66
205269A7	0	There are many things I know now that I wish I had known back then	1	66
205270A0	1	Were index hugging a crime	0	25
205272A0	1	if the Kennedy assassination had not happened first	147	197
205273A0	0	had we done nothing	67	85
205273A1	0	If we see carnage now and in the near future	0	43
205274A0	1	if hadn't, he	6	18
205275A0	1	If Snowden was a journalist handling the leaked documents	0	56
205276A0	1	as of now she doesn't want to contribute to the U.S.	75	126
205277A0	0	with disease	87	98
205277A1	0	if we hadn't cut the smoking rate	101	133
205279A0	1	if they did not emit harmful particles	73	110
205280A0	1	if stock options were expensed last year in accordance with No	53	114
205281A0	0	with all of these things	176	199
205281A1	0	wish we had just found another spot to wait for our buses	17	73
205281A2	0	In hindsight, I wish we had just found another spot to wait for our buses	1	73
205281A3	0	at the time, being positive seemed better than letting them slander us with all of these things	105	199
205282A0	1	If you	0	5
205283A0	1	if he'd said Pre-K, all the way!	47	79
205284A0	1	If there was going to be some moment when a mass shooting of innocents would trigger dramatic changes in the gun laws	6	122
205285A0	1	had TearScience been in a position to apply for FDA clearance on its technology 10 years ago	17	108
205286A0	1	If only it was or ever	0	21
205287A0	0	the Second World War was still going on	129	167
205287A1	0	as were some of the Japanese soldiers who hid out in the jungle for years thinking the Second World War was still going on	46	167
205287A2	0	Had they been abstinent much longer, however, as were some of the Japanese soldiers who hid out in the jungle for years thinking the Second World War was still going on	0	167
205288A0	0	had one	116	122
205288A1	0	I could have had many more	193	218
205289A0	1	if he was made of straw	83	105
205290A0	0	wish that were so	10	26
205290A1	0	I almost wish that were so	1	26
205291A0	0	had committed robberies in the neighborhood, including an attack on D.C. Council Member Nadine Winter	252	352
205291A1	0	should have told their attorneys about then-19-year-old James McMillan, who had committed robberies in the neighborhood, including an attack on D.C. Council Member Nadine Winter	176	352
205291A2	0	prosecutors should have told their attorneys about then-19-year-old James McMillan, who had committed robberies in the neighborhood, including an attack on D.C. Council Member Nadine Winter	164	352
205291A3	0	claimed prosecutors should have told their attorneys about then-19-year-old James McMillan, who had committed robberies in the neighborhood, including an attack on D.C. Council Member Nadine Winter	156	352
205292A0	1	If Don King had been born white	27	57
205293A0	1	If women were more willing to give it up	0	39
205294A0	1	if his doctors hadn't been such clusterfuckups	159	204
205295A0	0	with big tech	65	77
205295A1	0	if they had more chances to decide how they want their data to be used	79	148
205295A2	0	if they give users an opportunity to pay them not to collect or sell some personal information	273	366
205296A0	0	were it not for a conversion of government preferred shares to common stock	94	168
205296A1	0	claims it would have been profitable were it not for a conversion of government preferred shares to common stock	57	168
205297A0	0	with spina bifida	172	188
205297A1	0	wish it was higher	28	45
205297A2	0	I wish it was higher	26	45
205297A3	0	with bladder incontinence	127	151
205297A4	0	The percent who benefit, I wish it was higher	1	45
205298A0	0	if you had no love in it	41	64
205298A1	0	if you were just using people and being used	67	110
205299A0	1	If only Trump had made Hunter attorney general instead.	0	54
205300A0	1	If Trump were a normal frontrunner	160	193
205301A0	0	he had been racially abused	72	98
205301A1	0	If that black man had just read this article	0	43
205302A0	0	would have become of the Glossers	33	65
205302A1	0	had the same policies Stephen so coolly espouses- the travel ban, the radical decrease in refugees, the separation of children from their parents, and even talk of limiting citizenship for legal immigrants-been in effect when Wolf-Leib made his desperate bid for freedom	67	336
205303A0	0	banks were under intense scrutiny	25	57
205303A1	0	they were paying high prices to refinance	72	112
205303A2	0	was that banks were under intense scrutiny	16	57
205304A0	1	If a way forward emerges	0	23
205305A0	0	sometimes intervention can do than good	210	248
205305A1	0	If you'd have just let things happen naturally	104	149
205306A0	0	If Barr had made any effort whatsoever at appearing to be an honest broker	0	73
205306A1	0	had been reserving final judgment on Trump until seeing the special counsel's findings	192	277
205306A2	0	to serve as a bridge for the very narrow but critical slice of the population that had been reserving final judgment on Trump until seeing the special counsel's findings	109	277
205307A0	1	if it were not for the fact tthat she had her baby near her in a carriage	45	117
205308A0	1	had they not been fired	194	216
205309A0	1	If these were grades in school with 10 = 100%	0	44
205310A0	0	had they never gone abroad	90	115
205310A1	0	with skills that would have been hard to pick up had they never gone abroad	41	115
205311A0	1	If the island had been full of such strangers	0	44
205312A0	1	If you grew up in an alcoholic household	0	39
205313A0	1	If prolonged opioid use had been required in that pregnant woman	0	63
205314A0	1	if he hadn't ramped up that fucking war	108	146
205315A0	1	If you were designing the ideal economy	1	39
205316A0	1	wish I was the W.H.	3	21
205317A0	0	if these men did not know	27	51
205317A1	0	if these men did not know, they should have done	27	74
205317A2	0	that, if these men did not know, they should have done	21	74
205317A3	0	is that, if these men did not know, they should have done	18	74
205318A0	1	if these apps were combined with existing darknet markets to create a darkcloud-based drug distribution platform linked to numerous low-volume suppliers	15	168
205319A0	1	If they each had their way	0	25
205320A0	0	with me	196	202
205320A1	0	wasn't interested in sex	149	172
205320A2	0	my whole marriage was built on a lie	21	56
205320A3	0	Had she been honest with me at the beginning	176	219
205321A0	0	Had the court ruled the other way	0	32
205321A1	0	Merck would have had a much harder time defending itself and might have felt compelled to agree to a costly group settlement	46	169
205322A0	1	if nothing had been done	54	77
205323A0	1	If we had some kind of an at-large representative system (or proportional representation)	0	88
205324A0	1	if Cuomo hadn't waited to schedule two special elections Democrats are favored to win until after the budget was passed	103	221
205326A0	1	if it were a substantial portion	4	35
205327A0	1	if the ITC had fallen to 10% in 2017, as was planned	53	104
205328A0	1	had it not been for such a strong dollar	80	119
205329A0	1	with her	115	122
205330A0	0	if not for it getting shot down	251	281
205330A1	0	had the US lift sanctions on Russia in exchange for Moscow withdrawing its support for pro-Russia separatists in eastern Ukraine if not for it getting shot down	122	281
205331A0	0	had he not written it	51	71
205331A1	0	if they were given no information or insight into Mr. Mueller's conclusions during the redaction process	115	218
205332A0	1	if I stumbled across this article uneducated and unaware about this topic	21	93
205334A0	0	Mr. Becker had recused himself	13	42
205334A1	0	wish that Mr. Becker had recused himself	3	42
205334A2	0	she and other officials were grilled over Becker, the Madoff episode generally, and the SEC's budget	129	228
205334A3	0	wish that Mr. Becker had recused himself, Schapiro said on Thursday at the third of a trio of hearings on Capitol Hill where she and other officials were grilled over Becker, the Madoff episode generally, and the SEC's budget	3	228
205336A0	1	if my family might have fared better if we had had the resources that are available today	20	108
205337A0	1	If Mr Djelic were in charge	0	26
205338A0	0	if Dan had been a candidate	90	116
205338A1	0	he was our strongest candidate	16	45
205339A0	1	if they were a Democrat	105	127
205342A0	1	if he were alive today	65	86
205343A0	1	if it had been possible to take more time with the Time to Choose consultation	64	141
205344A0	1	If Ciena had any big news to share in	9	45
205345A0	1	if not for people being unaware of it	155	191
205346A0	0	our decisions were right for us and our circumstance	111	162
205346A1	0	we both feel our decisions were right for us and our circumstance.	98	163
205347A0	0	had been previously untapped	233	260
205347A1	0	had I stuck to the script- I'm a dog person	4	46
205348A0	0	If accepted	0	10
205348A1	0	if a million signatures in support were gathered	17	64
205349A0	1	Wish I would have grabbed a few other things	1	44
205350A0	1	if the issue were not so serious	85	116
205351A0	1	had the programs not existed	256	283
205352A0	0	without government intervention	146	176
205352A1	0	all banks were at risk of being wiped out	191	231
205353A0	0	had my mother never softened and let us in	28	69
205353A1	0	without her really knowing us-particularly me	153	197
205353A2	0	without any of us really knowing her and without her really knowing us-particularly me	112	197
205354A0	1	if 26 voters hadn't been given ballots for the wrong district	99	159
205355A0	0	had they been implemented several years ago	75	117
205355A1	0	with some innovative ideas that, had they been implemented several years ago	42	117
205355A2	0	But to his credit, Lampert's also come up with some innovative ideas that, had they been implemented several years ago	0	117
205356A0	0	you had invested in the S&P 500	17	47
205356A1	0	If, during 2012, you had invested in the S&P 500	0	47
205357A0	1	If Forrest had lost the case on Tuesday	0	38
205358A0	0	If someone	45	54
205358A1	0	But we must move forward	0	23
205359A0	1	the mice were making no estrogen at all	6	44
205360A0	1	if they had more serious alternatives to offer	57	102
205361A0	1	if the president had discovered I was going to give a speech in front of a closed company that was the root of all economic evil today	26	159
205362A0	0	I were with	9	19
205362A1	0	if they would indeed have been born a women	22	64
205363A0	1	if Ted Cruz was in charge	138	162
205364A0	1	if not for federal intervention	152	182
205365A0	1	weren't worth it	260	275
205366A0	0	with China	59	68
205366A1	0	it would otherwise have had	138	164
205367A0	0	was:Who won the Bork battle?.	147	177
205367A1	0	If Anthony Kennedy turned out to be, as some predicted, Bork lite or Bork without the bite, voting as a Justice Bork	178	297
205368A0	1	if he had won	23	35
205369A0	1	If someone had come to me a couple years and started talking about the deep state	1	81
205370A0	0	its latest repurchase authorization an even $7 billion	38	91
205370A1	0	it would have sacrificed an opportunity to make another very Google-esque joke.	98	176
205371A0	1	if Josh had had the opportunity to benefit from the effective treatments that are available	9	99
205372A0	0	if it had been shot before the blast	97	132
205372A1	0	even if it had been shot before the blast	92	132
205373A0	1	had anyone urged him to	94	116
205375A0	0	they were running	52	68
205375A1	0	should have warned borrowers of the risks they were running when they took out their mortgages	10	103
205375A2	0	The banks should have warned borrowers of the risks they were running when they took out their mortgages	0	103
205376A0	1	if the two sides are simply unable to find the common ground needed for an orderly separation	9	101
205377A0	0	Had only one been in the race	0	28
205377A1	0	not quite enough to avoid a runoff	184	217
205378A0	1	If I were the MPC	1	17
205379A0	1	If we'd never followed through with our idea and gone to 4 Paws in the first place	0	81
205380A0	0	I had expected	52	65
205380A1	0	Had the court ruled the mandate unconstitutional as I had expected, yet left the rest of the act intact	0	102
205381A0	0	if the cross had been erected only recently	227	269
205381A1	0	if there was evidence that the organizers had deliberately disrespected members of minority faiths	123	222
205382A0	1	if there were serious safety concerns in light of the latest incident	123	191
205383A0	0	if there had been the right price on carbon emission as of 2015	142	204
205383A1	0	also in terms of human life, if there had been the right price on carbon emission as of 2015	113	204
205384A0	1	if the killer had not been able to acquire that weapon	12	65
205385A0	0	if you'd sold in May	12	32
205385A1	0	you'd also have missed May's big gains.	81	119
205386A0	1	if that flame had not been snuffed out	60	97
205387A0	1	had it not been for a $10.4 billion goodwill charge taken by Bank of America during the quarter for its card business	81	197
205388A0	1	If money were all that mattered	0	30
205389A0	1	if it were not for the mystery that is bestowed on girls as they grow up	88	159
205390A0	1	If the market were predictable	0	29
205391A0	1	if not for it being hit by a regulatory clampdown on riskier financial activity that has fueled a rapid build-up in debt	109	228
205392A0	0	with the C.D.C.	95	109
205392A1	0	with the patient	253	268
205392A2	0	it should be prescribed	343	365
205392A3	0	whether it should be prescribed or not	335	372
205392A4	0	wish we had better drugs that could wipe out flu	4	51
205392A5	0	a number of factors, including cost and effectiveness, whether it should be prescribed or not	279	372
205392A6	0	on a number of factors, including cost and effectiveness, whether it should be prescribed or not	276	372
205392A7	0	based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	270	372
205392A8	0	's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	218	372
205392A9	0	in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	190	372
205392A10	0	is what we have right now and in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	158	372
205392A11	0	oseltamivir is what we have right now and in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	146	372
205392A12	0	said oseltamivir is what we have right now and in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	141	372
205392A13	0	she said oseltamivir is what we have right now and in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not	137	372
205392A14	0	she said oseltamivir is what we have right now and in outpatient situations it's really the clinician's decision with the patient based on a number of factors, including cost and effectiveness, whether it should be prescribed or not..	137	374
205393A0	1	if I were in the rolodex of the chattering classes	11	60
205394A0	1	If you have a permanent holding in emerging markets, which is where	0	66
205395A0	0	it wasn't done	28	41
205395A1	0	with high estradiol levels	123	148
205395A2	0	even though it wasn't done	16	41
205396A0	1	wish I would have known	3	25
