204876C0	1	he never would have nominated Mr. Sessions if	41	85
204877C0	0	would have hoped	122	137
204877C1	0	either side would have hoped	110	137
204878C0	1	would be wise for any president to clam up and refuse to cooperate	127	192
204879C0	1	they'd honestly love to have a chance to throw him out of office	85	148
204880C0	1	'd be kicking yourself	82	103
204881C0	1	would have been able to pay the bills, eventually	84	132
204883C0	1	'd have passed it for a full year, no strings attached	92	145
204884C0	1	things would have been far worse	92	123
204885C0	1	would try to help the project, not sandbag it with untrue facts and toal speculation on your part	218	314
204886C0	0	could have had a similar emotional impact,	35	76
204886C1	0	could have had a similar emotional impact, without all the controversy,	35	105
204887C0	1	could have done so	93	110
204888C0	1	would have gotten away	9	30
204889C0	1	wouldn't have enough time to get off a good shot	84	131
204890C0	0	a gubernatorial campaign would have been	49	88
204890C1	0	could have trouble in what could be a competitive primary	135	191
204891C0	1	would have been towering mathematical geniuses	141	186
204892C0	1	it may have been more useful to readers	71	109
204893C0	1	would have won re-election as his heir and the larger story of the center-left might have been entirely different.	92	205
204894C0	1	would create a hell of a lot more than 1.2 million jobs	65	119
204895C0	1	could have been potentially devastating to the industry	122	176
204897C0	1	might have done this,	29	49
204898C0	1	this would not have happened	8	35
204899C0	0	I would have been on it like a tiger because I knew the consequences by then	44	119
204899C1	0	I would have done everything I could to insist that they change that outpatient / inpatient	126	214
204900C0	1	would have been even higher	36	62
204901C0	1	might have thought differently about granting its designs industry-standard status	65	146
204902C0	0	they would have	41	55
204902C1	0	would have should they have had a simple static allocation to the market	46	117
204903C0	1	would have suffered delays getting hold of their funds and may not have recovered their money in full	197	297
204904C0	1	would have lost jobless benefits next month	61	103
204905C0	1	would have cost that young adult $143 last year,	15	62
204906C0	1	might've agreed	58	72
204908C0	0	'd all get along better and be more productive	204	249
204908C1	0	would read and follow the lessons of our work as well as that of other popular introvert authors * like Susan Cain, Laurie Helgoe, Ph.D., Jennifer Kahnweiler, Ph.D., and Beth Buelow	20	199
204909C0	1	wouldn't have	110	122
204910C0	1	they would have been	9	28
204911C0	1	could be of material interest to Sri Lanka	101	142
204912C0	0	'd make himself go back to the gym after dinner to work out some more.	113	182
204912C1	0	he'd make himself go back to the gym after dinner to work out some more	111	181
204913C0	1	would have taken the offer	123	148
204914C0	1	would've been far better off	29	56
204915C0	0	things might	230	241
204915C1	0	Might Have Turned Out Different	60	90
204915C2	0	might have turned out differently).'Don should just stop talking	237	300
204916C0	1	they may have recaptured the Senate	48	82
204917C0	1	might have come sooner,	4	26
204918C0	1	would have reached the 30th percentile of the income distribution in 1900	111	183
204919C0	1	might be years behind technology	197	228
204920C0	0	would anger some of the state's voters	161	198
204920C1	0	The smart political vote would have been to vote for Kavanaugh	1	62
204920C2	0	'd rather focus on trade and tariffs, not a Supreme Court nomination	212	280
204921C0	1	would have been more apparent	220	248
204922C0	0	would be obscured by the optic nerve	103	138
204922C1	0	the patient might have lost their vision	190	229
204922C2	0	wouldn't have been able to fully remove the tumor	238	286
204922C3	0	might have lost their vision, or he wouldn't have been able to fully remove the tumor	202	286
204923C0	1	would have capped returns for crop insurance companies at 8.9 percent, which appropriators estimated would have saved $3 billion over 10 years	17	158
204924C0	1	would have trouble paying its 0.15% management fee	81	130
204925C0	1	would be unnecessary	128	147
204926C0	1	would not be half as loud	37	61
204927C0	1	would be in a different place yourself, and feel differently about all sorts of things,	23	109
204928C0	1	would have reacted negatively	12	40
204929C0	0	would likely have been running against Ronald Reagan's daughter Maureen	105	175
204929C1	0	In that instance, the motive may have been even less salutary than party political interest	0	90
204930C0	1	would be clear what evidence the committee has beyond that shared by Mr. Cohen	22	99
204931C0	1	Sure I	1	6
204932C0	1	would have preferred to launch the new 9.7-inch iPad Pro last fall simultaneously, since it's a popular display size and Apple could have then captured significant demand during the busy holiday shopping season as opposed to the seasonally soft March quarter	53	310
204933C0	1	would have expected that	28	51
204934C0	0	really ought to have known better	201	233
204934C1	0	it could not finance its lavish bid	247	281
204934C2	0	would have been the first such deal in America	62	107
204935C0	0	these guys might miss it	123	146
204935C1	0	might miss it was a welcome beat	134	165
204935C2	0	might miss it was a welcome beat..	133	168
204935C3	0	In a frothy market this might not have been considered the highest quality quarter	1	82
204936C0	0	could certainly hijack his apps	17	47
204936C1	0	wouldn't be enough for presidential-level security	169	218
204937C0	1	might have made sense	50	70
204939C0	0	none of today's white Americans would have been born either	157	215
204939C1	0	the whole course of world history would have been different	35	93
204939C2	0	would undoubtedly have shaken things up enough that none of today's white Americans would have been born either	105	215
204940C0	1	would be funny that they are somehow trying to give me terrorist ties	26	94
204941C0	1	would still have been clear	116	142
204942C0	1	would have been better off politically had it incurred giant losses, like Citigroup	39	121
204943C0	1	would have held together	66	89
204945C0	0	might have chuckled a bit	149	173
204945C1	0	that would have been about it	180	208
204946C0	1	could have developed a more serious infection	13	57
204947C0	1	would have gone forward	152	174
204948C0	1	Kettle would have been surprised	65	96
204949C0	1	would have failed, needing 15.5 billion euros, according to analysis by Reuters BreakingViews	145	237
204950C0	0	could have been prevented	246	270
204950C1	0	NAVY YARD MASSACRE COULD HAVE BEEN PREVENTED	10	53
204951C0	1	would have been dismissed as a liar and a crazy lady	109	160
204953C0	0	could have been prevented	83	107
204953C1	0	the crash could have been prevented	73	107
204954C0	1	my own track record would be much poorer	8	47
204956C0	0	would be virtually non-existent	324	354
204956C1	0	may assume that sexual partners are aware of the risk of HIV transmission	129	201
204957C0	0	would have been	101	115
204957C1	0	she'd started at 22	120	138
204958C0	1	would have been considerably wider ¡ ­	186	222
204959C0	0	'd like my life back	58	77
204959C1	0	the 11 dead oil workers could speak	84	118
204959C2	0	might have something to say about that	126	163
204960C0	1	might have sploshed the race in unpredictable ways	38	87
204961C0	1	would be higher	140	154
204962C0	1	could have done betterOf course,	8	39
204963C0	0	would have been very different-and definitely less meaningful	134	194
204963C1	0	would have been very different-and definitely less meaningful.	134	195
204964C0	1	would have been even more encouraging	58	94
204965C0	1	you could have avoided this power vacuum that allowed ISIS and all these other folks to come in	103	197
204966C0	1	would have never left the Senate	131	162
204967C0	1	All of which would have worked better had Manafort ever controlled his spending impulses well enough to pay off the first set of mortgages	0	137
204968C0	1	might have provided real, useful correction to those elements of the conservative movement that have degenerated into a full blown racket	35	171
204969C0	1	would be more economically insecure than he would have been	143	201
204970C0	1	would guess that	2	17
204971C0	1	may never have been brought to light	13	48
204972C0	1	wouldn't have been justified in rejecting the all swans are white hypothesis	187	264
204974C0	1	would take thousands and thousands of men to figure that out	29	88
204975C0	1	Justices Elena Kagan and Stephen Breyer (and maybe all of them) might have voted to grant Stormans	71	168
204976C0	1	would have been the first state since 1974 left	116	162
204977C0	1	might be some reason to take seriously American animadversions against Norway's short sentences and humane prison	155	267
204978C0	1	would have won his case had it been disclosed that	76	125
204979C0	1	could have helped them more, if I could have stood up for them	42	103
204980C0	1	could have a debate about the right thing to do	102	148
204982C0	1	market risk would have had no impact	116	151
204983C0	0	he'd supported the alternative vote referendum in 2011	68	123
204983C1	0	could have woken up to a decent working majority today	8	63
204984C0	1	would not have known	91	110
204985C0	0	he could do anything	58	77
204985C1	0	he would have ended up in jail	138	167
204985C2	0	could do anything and everyone else was stupid.	61	107
204986C0	1	he would consider having a transplant	78	114
204987C0	1	would have seen images of him sitting around a small table	31	88
204988C0	0	I'd take	70	77
204988C1	0	would be to explore, together, where the fun is	79	125
204989C0	1	wouldn't have that huge gain	97	124
204990C0	0	would have turned out differently	94	126
204990C1	0	the attacks would have turned out differently	82	126
204991C0	0	would have been a different individual	62	99
204991C1	0	would have been a different individual.	62	100
204993C0	0	we'd been for it	142	157
204993C1	0	would have happened	172	190
204993C2	0	would have split up the country's six largest banks	85	135
204994C0	0	might not have gone looking for that GHB	163	202
204994C1	0	the phone could be accessed by other members of the family or a lawyer or even by a policeman	63	155
204995C0	1	would have transpired	90	110
204996C0	1	would have been nearly $18,000 higher in 2007	88	132
204997C0	1	might be able to blunt Mr Erdogans sharper edges	31	78
204998C0	1	could perhaps make excuses for why	131	164
204999C0	1	would want and demand more (or any) orgasms	90	132
205000C0	1	would have been interesting	151	177
205001C0	1	would have considered them	143	168
205002C0	1	would have taken a lot longer to get here or never would have gotten here at all	22	101
205003C0	1	would not have worked the same because sadly, society is slightly more forgiving of overweight men	104	201
205004C0	1	would have waited	35	51
205005C0	1	that would be one thing to be concerned about	42	86
205006C0	1	wouldn't have lasted a week had Bank of America not bought it	9	70
205007C0	1	might have been called the Koufax operation	102	144
205008C0	1	I could sell it for a couple of thousand more	1	45
205009C0	1	African-Americans in Virginia and around the nation might have allowed Mr. Northam to redeem himself	19	118
205010C0	1	would change, says the FDA,	13	39
205011C0	1	may have occurred over the years	56	87
205012C0	0	'd have taken control of the Senate for the first time since the 1970s	116	185
205012C1	0	'd have taken control of the Senate for the first time since the 1970s.	116	186
205013C0	0	households would not	44	63
205013C1	0	Workers would have become more unequal	0	37
205014C0	1	would have more of an opportunity to be a seeker because of the availability of psychosocial offerings, such as meditation, prayer, yoga, creative visualization or creative endeavors like writing	40	234
205016C0	1	might still be in jail (I'm told ICE has all sorts of leeway in detaining aliens)	69	149
205017C0	1	would have struck me as such	29	56
205018C0	0	would have been difficult	89	113
205018C1	0	could investors have found Whole Foods back when	4	51
205019C0	1	would have worked under normal circumstances to fulfill it	169	226
205020C0	1	would have led to insolvency, regardless of funding and liquidity problems,	127	201
205021C0	1	they could stop parents from reaching out	9	49
205022C0	1	could have	102	111
205023C0	1	Unitech would not have incurred this liability at all	1	53
205024C0	1	would have earned $12 billion more in wages and benefits over the past several years	116	199
205025C0	1	wouldn't have time for golf seems redundant, as	97	143
205026C0	1	would have found that	38	58
205027C0	1	would have signed Norquist's keister	55	90
205028C0	1	would have	98	107
205030C0	1	would be fair to say that EA wouldn't have fallen so hard	3	59
205031C0	1	could have been spotted	144	166
205033C0	1	wouldn't have spent so much $to put Nancy Pelosi & Harry Reid in control of Congress.	189	274
205034C0	1	could be if only I was like her?	136	167
205035C0	1	would have been	55	69
205036C0	0	wouldn't have won	31	47
205036C1	0	I would have gotten back into the business	64	105
205036C2	0	wouldn't have won, in which case I would have gotten back into the business	31	105
205037C0	1	would have been Proof of large ungulate predation by snow leopards	62	128
205038C0	1	'd start by creating a schedule	15	45
205039C0	0	He perhaps could have done it more elegantly	1	44
205039C1	0	could have done it more elegantly, maybe he should have used McGahn	12	78
205040C0	1	might have to ditch those SMS Fast Followers (all 12 million of them) since tweets would no longer be able to be contained within a single text	160	302
205042C0	1	it would have been perceived	156	183
205043C0	1	wouldn't have extended its original four-movie deal to cover eight exclusive film releases	114	203
205044C0	0	could be different	318	335
205044C1	0	wouldn't have had the financial crisis	349	386
205045C0	1	'd had said the man was an Irish, or a Scot, or a Brit, or a Lithuanian, I know it would've had the same effect	7	117
205046C0	1	could have seriously dented its user growth	43	85
205047C0	1	They might have more fun	7	30
205048C0	1	could have been me	25	42
205049C0	1	they would have been	96	115
205050C0	1	would have moved to 0.75 percentage points from the high end of the Fed's current target range of zero to 0.25 percent, which would still leave it slightly narrower than	65	233
205051C0	1	would encourage efforts to certify parts as North American-compliant	10	77
205052C0	1	may not even relate to what you have written today	86	135
205054C0	1	would win	87	95
205055C0	1	might have crashed the door open	131	162
205057C0	1	would have happened	52	70
205058C0	1	would have been the only African-American Republican in Congress	89	152
205059C0	0	would probably have	120	138
205059C1	0	I'd attended the march with my friend	80	116
205060C0	0	would have had	259	272
205060C1	0	she would have had	255	272
205061C0	1	FirstEnergy would have planned to either sell them or transfer them to creditors	103	182
205062C0	1	wouldn't have	22	34
205063C0	1	she would not have fought the suspension	32	71
205065C0	0	Trump had sat down for an hour of discussion with Theresa May or Angela Merkel	3	80
205065C1	0	would be negligible, because the goals of the UK or Germany run mostly parallel to those of the United States	133	241
205066C0	1	'd have felt	189	200
205068C0	0	wouldn't have worked	164	183
205068C1	0	could have signed a-I could have supported a lousy treaty and everybody would have went, 'Oh, man, what a wonderful sounding fellow he is.'.	9	151
205069C0	1	could have managed, financially	89	119
205070C0	0	couldn't have done a better job	178	208
205070C1	0	would ensure even greater income disparity, and lock in a class of entitled oligarchs whose wealth was protected across generations	40	170
205071C0	1	would be a much less impressive 12.7%	51	87
205072C0	1	would have been reasonable	78	103
205073C0	0	would've been better	116	135
205073C1	0	of course it would've been better	103	135
205074C0	0	he'd left the 35th for McLeod and run in the 31st	3	51
205074C1	0	would have cleared the Dem field of all the nobodies	65	116
205075C0	0	I could have been you	0	20
205075C1	0	you could have been me	26	47
205076C0	1	'd have long since been checked into an eating disorders clinic	189	251
205077C0	1	would have begged for the death penalty	70	108
205079C0	0	'd have	6	12
205079C1	0	'd have had a very different debate	6	40
205080C0	1	they would have pressed the same charges	123	162
205081C0	1	'd be surprised	34	48
205082C0	1	would have been $5 million to $10 million	124	164
205083C0	1	would have continued the long drift to the left that set in	27	85
205084C0	1	would most likely already be imprisoned-probably in solitary confinement-awaiting trial and facing long terms in the slam	120	240
205085C0	1	would have gone after him--forget about insider trading	62	118
205086C0	1	would have been intense-and not undeserved, since the very same thing happened in the 31st District in 2012	103	209
205087C0	1	I could tell you	8	23
205088C0	1	wouldn't have made it CES 2010	201	230
205089C0	1	would have expanded work requirements for able-bodied adults	44	103
205091C0	1	would have caused serious headaches for food manufacturers and their supply chains	108	189
205092C0	0	she would have spent more time	81	110
205092C1	0	Joy could change about how she dealt with her dad	21	69
205093C0	0	they'd have gotten around to it by now	293	330
205093C1	0	'd have thought they'd have gotten around to it by now	277	330
205096C0	1	I could swap seats	42	59
205097C0	1	would never have	84	99
205098C0	1	would not have been attractive	42	71
205099C0	0	would've	17	24
205099C1	0	On the whole it would've made sense to defer to the Romney camp's original view that the mandate is a penalty-not a tax-that the Court should have struck down	1	158
205100C0	1	Obama would have done just that	136	166
205101C0	1	would have won	202	215
205102C0	0	the church would have participated in these corruption mechanisms	22	86
205102C1	0	could have been rightly accused of being engaged in these dirty mechanisms	106	179
205103C0	1	would have	46	55
205104C0	1	'd have read about how powerful dividends can be in a retirement portfolio and would have gleaned a few recommended hefty-dividend-payer picks, too:Heinz (NYSE:HNZ), British banks Lloyds (NYSE:LYG), Barclays (NYSE:BCS), and small insurer Montpelier Re (NYSE:MRH)	78	340
205105C0	1	would have had an annualized return of about 8.2%	52	100
205106C0	1	could have kept his National Infrastructure Advisory Council intact	173	239
205107C0	1	they could have expected	41	64
205108C0	1	would have done	25	39
205109C0	1	wouldn't change my learning experiences	96	134
205110C0	1	would have been subject to the higher excise tax	145	192
205111C0	1	we would love to help save you all from fascism	91	137
205112C0	0	would still hurt poor Philadelphians more, since drinks make up more of their income	134	217
205112C1	0	would still hurt poor Philadelphians more, since drinks make up more of their income.	134	218
205113C0	0	might reasonably have expected Congress to agree to it	157	210
205113C1	0	might well have pushed for a much larger stimulus plan	97	150
205114C0	1	would be nice,	33	46
205115C0	1	would have been higher	43	64
205116C0	1	could have gone out and stood before the protesters and said whatever he wanted-	118	197
205117C0	1	would be either in the G5 or Minusma	32	67
205119C0	1	would've ratified the election as a legitimate one (as ended up happening	66	138
205120C0	1	the world would be like	84	106
205121C0	1	it might have been	151	168
205122C0	1	might have done	35	49
205123C0	0	the two nations might have misread each other	34	78
205123C1	0	they ought to have conducted better diplomacy to avoid all of this	89	154
205124C0	0	could have done that would have mollified him	30	74
205124C1	0	could have done that would have mollified him? The answer, surely, is no.	30	102
205125C0	1	would certainly have objected to its choice of words	78	129
205126C0	1	wouldn't have gone out of their way to prop him up	91	140
205127C0	1	would be different	35	52
205128C0	1	would be expecting the cash to be repaid-	24	63
205129C0	1	we could each have become at this point in our lives	30	81
205130C0	1	might have won	14	27
205131C0	1	could have been prevented	198	222
205132C0	1	would have taken talent, charisma, that aura	47	90
205133C0	1	may have survived	29	45
205134C0	1	would have proudly passed the famous marshmallow test of Walter Mischel	26	96
205135C0	1	may have been such a catalyst for election doubts-yet	21	75
205136C0	1	would have had to take over	77	103
205137C0	1	would have shot the man whose genocidal record	48	93
205138C0	1	may have violated the society's rules that no organs from executed prisoners be used in research	127	222
205139C0	0	would have increased profits before taxes by $4.4 billion	130	186
205139C1	0	would have increased profits before taxes by $4.4 billion.	130	187
205140C0	1	would have probably had a positive comparison	121	165
205141C0	1	would have resulted in a tiny payout	80	115
205142C0	0	could shop across state borders	70	100
205142C1	0	people could shop across state borders	63	100
205143C0	1	Barclays shareholders would have done much better	1	49
205144C0	1	could have been avoided	206	228
205146C0	1	would have gone down even further	7	39
205147C0	1	would have killed this nation's pretensions toward liberty in its infancy	283	355
205148C0	1	could have been avoided	157	179
205149C0	1	would have looked better in retrospect than it does	58	108
205150C0	1	would likely have credited the total toward future bills rather than given money back	58	142
205151C0	0	would have amassed a stockpile of 100 nuclear weapons	110	162
205151C1	0	would have amassed a stockpile of 100 nuclear weapons.	110	163
205152C0	1	they would have questioned him about alleged sexual abuse of boys	21	85
205153C0	1	Woods would have claimed	52	75
205154C0	1	would have learned that	35	57
205155C0	0	wouldn't have been in this situation for 15 years	92	140
205155C1	0	would have cleared the fog and solved all problems	34	83
205156C0	1	it would have been beautiful	46	73
205157C0	0	would have been a hard primary.	112	143
205157C1	0	it would have been a hard primary	109	142
205157C2	0	I would have loved to have run for president	1	44
205158C0	1	would have	41	50
205159C0	0	would have made him proud	173	197
205159C1	0	could have looked up from his coffin to assess his countrys global standing	93	167
205160C0	1	would not have made the call President Barack Obama made to kill or capture Osama bin Laden in Pakistan	62	164
205161C0	0	would have assembled in this auditorium earlier	16	62
205161C1	0	we would have assembled in this auditorium earlier	13	62
205162C0	0	might've been good	3	20
205162C1	0	would've been better	30	49
205163C0	1	Russia's sovereign rating would be one notch higher than its current BBB- level	23	101
205164C0	0	would not feel shame	57	76
205164C1	0	would not feel shame.	57	77
205165C0	1	Wouldn't it have been nice	1	26
205166C0	1	would be 7,000 shares at a cost basis of $0.37	40	85
205167C0	1	would not have crashed 100 points	44	76
205168C0	0	legally he could not be named	100	128
205168C1	0	he could not attend the meeting of parliament that would have elected him president	11	93
205169C0	1	might have taken steps to figure out how we might contain the ability of this network to spread risk	101	200
205170C0	1	would have already initiated the hypothetical actions attributed above to President Obama	129	217
205171C0	1	would have been even steeper	25	52
205172C0	1	would gladly vote for just to get rid of Trump, as	50	99
205173C0	1	would have had to find new investments, disband or reorganize to sell a national roster of bonds	47	142
205174C0	1	wouldn't have reported any revenue growth	108	148
205175C0	1	would have	146	155
205176C0	1	would have been put to death before	53	87
205177C0	1	could have been a negative impact on UnionBanCal's business, or some sort of reputational risk	28	121
205178C0	1	might have ended,	21	37
205179C0	1	it could have passed into law	81	109
205180C0	1	would have gone to work explaining how crazy	132	175
205181C0	0	would have been reduced to eating driveway gravel after their private accounts simply disappeared into the void	158	270
205181C1	0	millions of senior citizens would have been reduced to eating driveway gravel after their private accounts simply disappeared into the void	130	270
205182C0	1	would be able to regain competitiveness more quickly while avoiding unpopular cuts in nominal wages	102	200
205183C0	1	they would have done things differently over the past 100 years	46	108
205184C0	1	would have been far worse	41	65
205185C0	1	could have explained the new challenge of family migration, admitted to mistakes (I know, imagine that) in the child separation policy of 2018	17	158
205186C0	1	its sales would have been 3 per cent higher during the quarter	45	106
205187C0	1	might have embarrassed Mr Trump	121	151
205188C0	0	would have led to Italy's borrowing costs falling faster than they have done, which would have made it easier for the recovery to begin	30	164
205188C1	0	would have led to Italy's borrowing costs falling faster than they have done, which would have made it easier for the recovery to begin.	30	165
205189C0	1	would be seriously advocating for more accommodating on that basis	140	205
205190C0	1	the sample groups may not have been as representative of the general population as they could have been	8	110
205191C0	1	would go back to the orthopedist, accompanied by a PACT professional, so that everyone would have a more nuanced picture of Lindsay's likely trajectory,	4	155
205192C0	0	would have been different	212	236
205192C1	0	Would the trip pay for itself and how long would we need to stay?	86	150
205192C2	0	Would the trip pay for itself and how long would we need to stay? 	86	151
205193C0	1	might well have gone for head imaging for no other reason than that	71	137
205194C0	0	would have advised a more measured response	177	219
205194C1	0	he would have advised a more measured response	174	219
205195C0	1	wouldn't still be stuck at $7.25 an hour nearly eight years after its last increase, years during which it's lost nearly 10 percent of its purchasing power	74	228
205197C0	1	he would bother	36	50
205198C0	1	would have increased the likelihood of U.S.	85	127
205200C0	1	might have possibly ended up killing her in a future event	150	207
205201C0	1	would have failed	44	60
205202C0	1	could have spent the proceeds from taxing the richest in ways that would have helped the economy more)	154	255
205203C0	1	would have been there to say no	121	151
205204C0	1	would have almost $12,000 at the end of 20 years	86	133
205205C0	1	would have happened	24	42
205206C0	0	might not have grown into the worldwide phenomenon it's become	31	92
205206C1	0	might not have grown into the worldwide phenomenon it's become.	31	93
205207C0	1	I would not have had to call at all	126	160
205208C0	1	may be paying higher premiums than they would	111	155
205209C0	1	In most cases, these illnesses and deaths could have been avoided	1	65
205210C0	0	she'd been told to	112	129
205210C1	0	would have grabbed that chicken	56	86
205211C0	1	I could tell you I was more optimistic	11	48
205212C0	1	you would have been nowhere near these stocks when they did their supernova impression	62	147
205213C0	1	would have to find other buyers for the bonds	121	165
205214C0	1	would have happened	40	58
205215C0	1	would not have yielded the vital information he says they gave up	109	173
205216C0	1	could have been made in different ways	123	160
205217C0	1	would have been 16 percent fewer deaths over all, and 25 percent fewer fatal heart attacks	143	232
205218C0	1	both Spanish and Italian yields would have been considerably wider than where they are	87	172
205219C0	0	could do	305	312
205219C1	0	our banks could do	295	312
205219C2	0	the world could have been spared the crisis if everyone had had a banking system as sober and sensible as Canada 's	28	143
205220C0	1	might have prevented scar tissue buildup	63	102
205221C0	1	would not have been able to form either, because	170	217
205222C0	1	her highly visible opposition to Trumpcare may have seriously damaged her standing	9	90
205223C0	1	it would have changed nothing	69	97
205224C0	0	would have scoffed	8	25
205224C1	0	even the ultra-cautious European Central Bank would join its peers in wholesale purchases of government debt	206	313
205225C0	1	'd have more of a psychological reaction	30	69
205226C0	1	might be less upset, though more myopic	78	116
205228C0	1	would not want your laws to be ignored like this	148	195
205229C0	0	That might have happened	104	127
205229C1	0	would have been the band that people went, 'Wow, remember that? 	9	72
205230C0	1	Hillary Clinton would have been	106	136
205231C0	1	would have been at a pound exchange rate of $1.60 to $1.65 with the data we have had	43	126
205232C0	0	could have won a third term in September, when	120	165
205232C1	0	might have happened had Gerhard Schrder, Germany's former chancellor, not gone for an early election last year	5	114
205233C0	1	would not have pleaded guilty and probably would not have been convicted at trial	57	137
205234C0	1	would have been no question of my intentions	82	125
205235C0	1	would be trumpeting his own horn the loudest	52	95
205236C0	0	the officers would quickly come to understand	110	154
205236C1	0	the standoff could have been resolved peacefully	203	250
205237C0	1	I could say that this was in any way unique or an isolated event	8	71
205238C0	0	they might otherwise	206	225
205238C1	0	might otherwise, had they not had these honest conversations.	211	271
205239C0	1	would not be so quick to take his experiences and attempt to twist them for selfish, personal, political gain	41	149
205240C0	1	would have been skipping	125	148
205241C0	1	wouldn't have	92	104
205243C0	1	might not have survived	106	128
205244C0	1	would have gone out and borrowed	55	86
205245C0	1	could we have expected in this population group	63	109
205246C0	1	would be a fascist-	8	26
205247C0	0	would be entered into	153	173
205247C1	0	rejecting Pfizer's offer in May	6	36
205248C0	0	would have found	60	75
205248C1	0	police would have found	53	75
205249C0	1	would have bought Apple at $700, when	21	57
205250C0	1	would expect that	4	20
205251C0	1	Mr Cuccinelli could have won the extra couple of percentage points required for victory	116	202
205252C0	1	would ever have been abused	108	134
205253C0	1	might have committed violent acts if their conditions had not been addressed	37	112
205254C0	0	the cartel could agree	8	29
205254C1	0	would not work, because so much crude oil is now produced outside the club, in the hinterlands of Siberia or the fracking fields of America	42	180
205255C0	1	couldn't have been done	106	128
205256C0	0	'd have ended up	52	67
205256C1	0	you'd caught Dell back in 1990	3	32
205257C0	1	would have an unknown, humongous number of default swaps cut off	30	93
205258C0	1	would think	3	13
205259C0	1	would know all of this already	306	335
205261C0	0	maybe I would have considered selling	50	86
205261C1	0	would have considered selling, had circumstances been a little different.	58	130
205262C0	1	may have been found, the same gun she allegedly used the next day to practice	80	156
205263C0	0	would have diluted equity for investors	49	87
205263C1	0	could have been read as a sign that management viewed the stock as near a peak	93	170
205264C0	1	would have allowed Lehman to sell some assets outside of bankruptcy court protection and would have given it time to unwind derivatives positions, according to the analysis by Alvarez & Marsal	34	225
205265C0	1	would have been to just buy out one of its key players	75	128
205266C0	1	might have had a big advantage later on	77	115
205267C0	0	would it have been just?	248	271
205267C1	0	would have been well reasoned	212	240
205268C0	1	would send an email	71	89
205270C0	1	would be a lot of guilty fund managers	34	71
205271C0	0	a criminal plea could have on Credit Suisse	35	77
205271C1	0	in a perfect world, it would immediately be clear	87	135
205271C2	0	could have on Credit Suisse, though in a perfect world, it would immediately be clear	51	135
205272C0	1	may have helped doom his political career	105	145
205273C0	1	would have been even worse	91	116
205274C0	1	would have been one of the few truly independent thinkers	20	76
205275C0	1	would have been more circumspect in disclosing programs	61	115
205276C0	1	in someone else's position she might have stayed longer	15	69
205277C0	1	would have suffered and died, or still be suffering	35	85
205278C0	0	by now, things would have slowed down	18	54
205278C1	0	'd assumed that, by now, things would have slowed down	1	54
205279C0	1	would be a great innovation	45	71
205280C0	1	would have happened	33	51
205282C0	0	'd have said Massachusetts	124	149
205282C1	0	'd asked me a few weeks ago what state Sanders would be likeliest to win on Super Tuesday (after Vermont, of course)	6	121
205283C0	1	would have happened	27	45
205284C0	0	'd have taken care of the whole issue years ago after Sandy Hook	127	190
205284C1	0	a mass shooting of innocents would trigger dramatic changes in the gun laws	48	122
205285C0	1	would have submitted everything in one filing-all 7,000 pages of it	123	191
205286C0	1	could be that easy	23	40
205287C0	0	would have faded and wasted away, particularly after the first ten years	193	264
205287C1	0	would have faded and wasted away, particularly after the first ten years.	193	265
205288C0	1	I could have had many more	193	218
205289C0	1	could have given up many times	52	81
205292C0	1	'd be Donald Trump ¡ ­	61	81
205293C0	1	might have moderated their views and voted for	47	92
205294C0	0	would've lived	144	157
205294C1	0	was an accidental president who made it to the Oval Office via the death of his boss (in this case, the bullet-riddled James Garfield, who would've lived	3	157
205295C0	0	would allow them to do so	200	224
205295C1	0	could gain a new revenue stream	241	271
205295C2	0	consumers might feel better about their relationship	12	63
205296C0	1	it would have been profitable	64	92
205298C0	1	would be like	27	39
205300C0	1	would be starting to pull away	199	228
205301C0	1	might be convinced that	48	70
205302C0	1	would have become of the Glossers	33	65
205303C0	1	could have been seized upon by nervy investors	114	159
205304C0	0	May	73	75
205304C1	0	May could then go back to the EU and seek changes to her deal.	73	134
205305C0	0	you'd have just let things happen naturally	107	149
205305C1	0	the tragic loss of many could have been prevented	156	204
205306C0	1	might have actually been able	79	107
205307C0	1	she would have behaved more sensibly	8	43
205308C0	1	would have been due to them under the bank's equity ownership program	124	192
205309C0	0	they would only have received a D.	100	133
205309C1	0	all the vendors would have failed except for one	47	94
205310C0	1	may return home, often	18	39
205311C0	1	could have driven a harder bargain, demanding a positive interest rate on his loan	62	143
205312C0	1	might have learned early that family values include silence and hiding problems	46	124
205314C0	1	would be as revered as Lincoln or FDR today	64	106
205315C0	1	wouldn't make it so dependent on FDI	46	81
205318C0	1	could have disrupted the drug-trafficking models traditionally used by organised crime	179	264
205319C0	1	would cite the etymological origins of every word-often in fear of a plagiarism accusation or a strong desire to be viewed as smart and well-read	33	177
205320C0	1	would have married her	229	250
205321C0	1	Merck would have had a much harder time defending itself and might have felt compelled to agree to a costly group settlement	46	169
205322C0	1	would still be almost 10% lower than	17	52
205323C0	1	would be a relevant statistic	96	124
205324C0	1	would, in fact, have held a nominal one-seat majority during this year's budget negotiations	10	101
205325C0	1	you could see / What your simple horseless carriage has become	34	95
205326C0	1	would have frontloaded the firm's earnings	62	103
205327C0	1	would have been decimated	27	51
205328C0	1	revenue growth would have been even more impressive	28	78
205329C0	1	would have been much happier	86	113
205330C0	1	would have	111	120
